,x,y,z,time,charge,auxiliary
95,90.49,82.35,467.62,10598,0.7749999761581421,0
96,90.49,82.35,433.58,10599,0.7250000238418579,0
97,90.49,82.35,399.54,10599,0.925000011920929,0
98,195.03,125.59,433.75,10600,0.17499999701976776,0
99,90.49,82.35,484.64,10607,1.024999976158142,0
100,90.49,82.35,433.58,10613,1.375,0
101,90.49,82.35,467.62,10616,1.274999976158142,0
102,90.49,82.35,450.6,10624,0.7749999761581421,0
103,90.49,82.35,450.6,10634,0.7749999761581421,0
104,195.03,125.59,416.73,10636,1.225000023841858,0
105,195.03,125.59,467.79,10639,1.3250000476837158,0
106,90.49,82.35,450.6,10641,0.4749999940395355,0
107,90.49,82.35,399.54,10644,0.925000011920929,0
108,195.03,125.59,433.75,10648,0.5249999761581421,0
109,195.03,125.59,382.69,10657,1.1749999523162842,0
110,195.03,125.59,484.81,10659,1.475000023841858,0
111,195.03,125.59,399.71,10660,0.9750000238418579,0
112,90.49,82.35,433.58,10669,0.925000011920929,0
113,90.49,82.35,416.56,10669,1.3250000476837158,0
114,195.03,125.59,467.79,10677,0.7250000238418579,0
115,90.49,82.35,382.52,10682,1.274999976158142,0
116,195.03,125.59,399.71,10684,0.125,0
117,195.03,125.59,450.77,10692,1.274999976158142,0
118,132.03,202.98,468.69,10701,0.9750000238418579,0
119,195.03,125.59,433.75,10707,2.174999952316284,0
120,132.03,202.98,434.65,10732,0.9750000238418579,0
121,195.03,125.59,399.71,10740,0.824999988079071,0
122,248.15,-111.87,-97.69,10756,0.9750000238418579,1
123,90.49,82.35,501.66,10761,0.675000011920929,0
124,132.03,202.98,468.69,10762,1.024999976158142,0
125,132.03,202.98,434.65,10767,0.925000011920929,0
126,195.03,125.59,484.81,10784,1.024999976158142,0
127,195.03,125.59,450.77,10798,0.5249999761581421,0
128,90.49,82.35,467.62,10811,0.7250000238418579,0
129,132.03,202.98,434.65,10824,2.7249999046325684,0
130,132.03,202.98,485.72,10826,1.375,0
131,195.03,125.59,467.79,10827,1.274999976158142,0
132,90.49,82.35,365.5,10837,0.2750000059604645,0
133,90.49,82.35,331.46,10843,1.024999976158142,0
134,195.03,125.59,484.81,10859,1.225000023841858,0
135,90.49,82.35,416.56,10870,0.7749999761581421,0
136,-279.53,23.17,-93.12,10886,1.0750000476837158,1
137,195.03,125.59,433.75,10889,0.824999988079071,0
138,90.49,82.35,433.58,10892,1.0750000476837158,0
139,90.49,82.35,467.62,10900,1.5750000476837158,0
140,195.03,125.59,433.75,10926,1.024999976158142,0
141,90.49,82.35,416.56,10931,1.375,0
142,257.31,211.66,402.3,10939,1.125,1
143,-392.38,334.24,77.28,10970,0.925000011920929,1
144,195.03,125.59,501.83,11034,0.824999988079071,0
145,-234.95,140.44,363.9,11040,0.7250000238418579,1
146,292.9,5.2,474.38,11063,0.9750000238418579,1
147,195.03,125.59,484.81,11071,1.625,0
148,174.47,315.54,393.6,11071,1.274999976158142,1
149,132.03,202.98,485.72,11124,0.875,0
150,90.49,82.35,416.56,11191,1.0750000476837158,0
151,195.03,125.59,416.73,11210,0.875,0
152,46.29,-34.88,228.64,11242,0.7250000238418579,0
153,194.34,-30.92,299.85,11276,1.125,1
154,195.03,125.59,433.75,11326,1.6749999523162842,0
155,46.29,-34.88,245.66,11367,1.0750000476837158,0
156,46.29,-34.88,143.54,11390,1.875,0
157,195.03,125.59,399.71,11398,0.824999988079071,0
158,31.25,-72.93,168.27,11463,0.925000011920929,0
159,46.29,-34.88,126.52,11478,0.824999988079071,0
160,46.29,-34.88,262.68,11500,1.225000023841858,0
161,-10.97,6.72,140.36,11511,0.5249999761581421,0
162,-32.96,62.44,291.57,11514,0.4749999940395355,1
163,-10.97,6.72,120.34,11519,1.274999976158142,0
164,31.25,-72.93,178.28,11527,1.274999976158142,0
165,-10.97,6.72,150.37,11533,0.824999988079071,0
166,31.25,-72.93,128.22,11546,1.3250000476837158,0
167,-9.68,-79.5,181.0,11559,0.824999988079071,1
168,90.49,82.35,467.62,11568,0.7749999761581421,0
169,-9.68,-79.5,130.94,11574,1.225000023841858,0
170,46.29,-34.88,296.73,11575,0.42500001192092896,1
171,-9.68,-79.5,100.9,11596,1.1749999523162842,0
172,46.29,-34.88,126.52,11619,0.675000011920929,0
173,-10.97,6.72,150.37,11656,1.024999976158142,0
174,46.29,-34.88,143.54,11675,1.024999976158142,0
175,46.29,-34.88,262.68,11681,0.125,0
176,195.03,125.59,399.71,11691,1.225000023841858,0
177,132.03,202.98,349.55,11707,1.225000023841858,1
178,31.25,-72.93,118.21,11730,0.7749999761581421,0
179,-10.97,6.72,140.36,11756,0.7749999761581421,0
180,-570.9,-125.14,397.48,11787,0.875,1
181,31.25,-72.93,118.21,11806,1.4249999523162842,0
182,-9.68,-79.5,120.93,11822,0.875,0
183,194.34,-30.92,248.78,11827,0.4749999940395355,1
184,-10.97,6.72,110.33,11828,1.1749999523162842,0
185,46.29,-34.88,109.5,11830,0.2750000059604645,0
186,-9.68,-79.5,110.91,11838,0.875,0
187,46.29,-34.88,211.62,11848,0.22499999403953552,0
188,72.37,-66.6,167.57,11856,0.824999988079071,0
189,106.94,27.09,146.61,11900,0.7250000238418579,1
190,-10.97,6.72,160.39,11909,0.675000011920929,0
191,72.37,-66.6,157.56,11921,0.32499998807907104,0
192,124.97,-131.25,255.36,11941,0.875,1
193,46.29,-34.88,109.5,11971,1.524999976158142,0
194,-77.8,-54.33,26.12,11984,0.7749999761581421,0
195,-77.8,-54.33,9.1,12025,0.675000011920929,0
196,-9.68,-79.5,120.93,12039,0.4749999940395355,0
197,-77.8,-54.33,26.12,12071,0.675000011920929,0
198,132.03,202.98,-331.28,12245,1.1749999523162842,1
199,-9.68,-79.5,100.9,12255,1.024999976158142,0
200,124.97,-131.25,170.26,12262,0.875,1
201,-121.77,-171.03,-8.35,12343,0.7749999761581421,1
202,90.49,82.35,433.58,12353,1.1749999523162842,0
203,-9.68,-79.5,110.91,12443,0.875,0
204,-121.77,-171.03,-127.49,12454,0.7749999761581421,0
205,-77.8,-54.33,60.17,12465,1.4249999523162842,0
206,-121.77,-171.03,-144.51,12493,1.475000023841858,0
207,-77.8,-54.33,94.21,12498,1.3250000476837158,0
208,-121.77,-171.03,-144.51,12506,1.3250000476837158,0
209,-121.77,-171.03,-144.51,12511,0.625,0
210,-121.77,-171.03,-110.47,12515,0.875,0
211,1.71,-150.63,105.78,12527,1.475000023841858,1
212,-10.97,6.72,-479.39,12545,3.075000047683716,1
213,-121.77,-171.03,-127.49,12564,0.675000011920929,0
214,-121.77,-171.03,-178.56,12642,0.824999988079071,0
215,195.03,125.59,433.75,12670,0.42500001192092896,0
216,-121.77,-171.03,-161.54,12674,1.4249999523162842,0
217,-413.46,-327.27,-317.4,12678,1.225000023841858,1
218,-481.6,101.39,314.83,12745,0.824999988079071,1
219,-121.77,-171.03,-93.45,12805,0.9750000238418579,0
220,-121.77,-171.03,-110.47,12810,1.1749999523162842,0
221,-334.8,-424.5,-350.44,12830,0.9750000238418579,1
222,22.11,509.5,130.21,13058,0.22499999403953552,1
223,-245.65,-190.49,-281.09,13260,1.5750000476837158,0
224,-245.65,-190.49,-247.05,13356,0.625,0
225,-245.65,-190.49,-315.13,13362,1.274999976158142,0
226,-245.65,-190.49,-281.09,13381,1.625,0
227,-121.77,-171.03,-280.68,13402,1.0750000476837158,1
228,-166.4,-287.79,-268.28,13422,1.524999976158142,0
229,-245.65,-190.49,-315.13,13426,1.375,0
230,405.83,-306.38,-134.63,13433,0.824999988079071,1
231,-166.4,-287.79,-268.28,13445,0.824999988079071,0
232,-245.65,-190.49,-298.11,13449,0.5249999761581421,0
233,-166.4,-287.79,-336.36,13456,0.875,0
234,-166.4,-287.79,-268.28,13458,1.225000023841858,0
235,-245.65,-190.49,-281.09,13515,1.0750000476837158,0
236,-166.4,-287.79,-353.38,13571,0.9750000238418579,0
237,-245.65,-190.49,-230.03,13614,0.42500001192092896,0
238,-290.66,-307.38,-312.85,13615,0.925000011920929,0
239,-245.65,-190.49,-281.09,13637,1.274999976158142,0
240,-166.4,-287.79,-319.34,13648,0.824999988079071,0
241,-290.66,-307.38,-363.91,13681,0.824999988079071,0
242,-290.66,-307.38,-449.02,13723,1.024999976158142,0
243,-290.66,-307.38,-397.96,13728,0.925000011920929,0
244,-290.66,-307.38,-449.02,13728,1.0750000476837158,0
245,-290.66,-307.38,-449.02,13729,1.225000023841858,0
246,-290.66,-307.38,-346.89,13760,1.375,0
247,-290.66,-307.38,-466.04,13763,1.375,0
248,-290.66,-307.38,-466.04,13768,0.675000011920929,0
249,-290.66,-307.38,-346.89,13779,0.625,0
250,-290.66,-307.38,-397.96,13784,1.524999976158142,0
251,-290.66,-307.38,-380.93,13810,0.824999988079071,0
252,-290.66,-307.38,-466.04,13829,0.875,0
253,-290.66,-307.38,-483.06,13854,1.625,0
254,-290.66,-307.38,-414.98,13875,1.024999976158142,0
255,-245.65,-190.49,-332.15,13942,1.024999976158142,0
256,-121.77,-171.03,-416.6,13947,0.9750000238418579,1
257,-245.65,-190.49,-332.15,14062,1.0750000476837158,0
258,-290.66,-307.38,-483.06,14081,0.675000011920929,0
259,-290.66,-307.38,-363.91,14129,1.125,0
260,-166.4,-287.79,-353.38,14143,0.4749999940395355,0
261,-245.65,-190.49,-366.19,14184,1.125,0
262,-166.4,-287.79,-234.24,14226,0.22499999403953552,0
263,-368.93,-210.23,-367.52,14243,0.675000011920929,1
264,303.41,335.64,53.39,14297,0.675000011920929,1
265,-368.93,-210.23,-452.63,14400,0.824999988079071,1
266,-166.4,-287.79,-489.42,14407,0.925000011920929,1
267,-245.65,-190.49,-400.24,14432,1.5750000476837158,0
268,-43.27,-267.52,-299.85,14460,1.524999976158142,0
269,-413.46,-327.27,-487.61,14496,0.875,0
270,-43.27,-267.52,-333.89,14522,0.875,0
271,195.03,125.59,433.75,14532,0.875,0
272,-9.68,-79.5,160.98,14555,1.4249999523162842,1
273,-413.46,-327.27,-504.63,14578,0.625,0
274,-256.14,-521.08,-252.88,14580,1.0750000476837158,1
275,-121.77,-171.03,-195.58,14589,0.2750000059604645,1
276,-279.53,23.17,-331.41,14664,0.625,1
277,-88.05,-384.3,-351.02,14675,0.574999988079071,1
278,-77.8,-54.33,-229.19,14721,0.574999988079071,1
279,174.47,315.54,393.6,14848,1.225000023841858,0
280,-492.43,-230.16,-302.37,14860,1.0750000476837158,1
281,-334.8,-424.5,-486.61,14880,0.9750000238418579,1
282,405.83,-306.38,444.07,14906,0.2750000059604645,1
283,-66.7,276.92,276.55,14954,0.5249999761581421,1
284,-413.46,-327.27,-504.63,14976,0.32499998807907104,0
285,-211.35,-404.48,-437.51,15033,0.5249999761581421,1
286,-413.46,-327.27,-487.61,15037,0.9750000238418579,0
287,124.97,-131.25,272.38,15065,1.1749999523162842,1
288,41.6,35.49,99.41,15126,0.625,1
289,-413.46,-327.27,-453.57,15210,1.024999976158142,0
290,429.76,351.02,-38.52,15265,0.925000011920929,1
291,174.47,315.54,427.64,15507,0.925000011920929,0
292,-290.66,-307.38,-449.02,15528,1.024999976158142,0
293,-290.66,-307.38,-500.08,15937,0.875,0
294,-279.53,23.17,162.19,15939,0.9750000238418579,1
295,106.94,27.09,-251.87,16169,0.9750000238418579,1
296,-279.53,23.17,-229.29,16770,0.875,1
297,194.34,-30.92,-278.86,16890,0.7250000238418579,1
298,-447.74,-113.13,228.34,16971,1.3250000476837158,1
299,54.26,292.97,99.04,17394,1.274999976158142,1
300,-368.93,-210.23,-367.52,17406,1.225000023841858,1
301,158.94,-345.23,431.75,17835,1.225000023841858,1
302,194.34,-30.92,-500.13,18014,0.9750000238418579,1
303,-526.63,-15.6,-110.08,18136,1.125,1
304,-334.8,-424.5,-503.63,18536,0.2750000059604645,1
305,195.03,125.59,467.79,18759,0.42500001192092896,1
306,194.34,-30.92,299.85,18864,0.5249999761581421,1
307,282.18,-325.74,447.38,18887,0.7749999761581421,1
308,46.29,-34.88,143.54,18933,0.5249999761581421,1
309,-21.97,393.24,-215.06,19263,0.925000011920929,1
310,303.41,335.64,342.75,19382,1.274999976158142,1
311,382.35,238.9,226.21,19498,1.024999976158142,1
312,72.37,-66.6,127.52,20283,1.5750000476837158,1
313,195.03,125.59,450.77,20312,0.32499998807907104,1
314,361.0,-422.83,108.04,20436,0.9750000238418579,1
315,114.39,-461.99,413.56,20507,0.925000011920929,1
316,411.81,13.0,416.63,21090,0.7250000238418579,1
317,158.94,-345.23,431.75,21160,1.1749999523162842,1
318,46.29,-34.88,109.5,21505,1.3250000476837158,1
319,-290.66,-307.38,-449.02,21598,0.875,1
