,x,y,z,time,charge,auxiliary
38,-481.6,101.39,-314.94,9950,1.0750000476837158,0
39,-481.6,101.39,-314.94,9957,2.325000047683716,0
40,-481.6,101.39,-331.96,9958,1.4249999523162842,0
41,-481.6,101.39,-297.92,9959,2.625,0
42,-481.6,101.39,-348.98,9960,1.1749999523162842,0
43,-481.6,101.39,-314.94,9961,1.225000023841858,0
44,-481.6,101.39,-348.98,9963,3.924999952316284,0
45,-481.6,101.39,-314.94,9969,1.3250000476837158,0
46,-481.6,101.39,-348.98,9969,0.7250000238418579,0
47,-481.6,101.39,-331.96,9971,0.9750000238418579,0
48,-481.6,101.39,-348.98,9980,0.17499999701976776,0
49,-481.6,101.39,-348.98,9996,2.2750000953674316,0
50,-481.6,101.39,-297.92,10009,0.925000011920929,0
51,-481.6,101.39,-280.9,10010,1.6749999523162842,0
52,-481.6,101.39,-280.9,10019,1.274999976158142,0
53,-481.6,101.39,-348.98,10020,2.125,0
54,-481.6,101.39,-263.88,10027,0.7749999761581421,0
55,-481.6,101.39,-331.96,10027,1.1749999523162842,0
56,-481.6,101.39,-246.86,10040,0.875,0
57,-481.6,101.39,-331.96,10044,1.4249999523162842,0
58,-481.6,101.39,-348.98,10044,1.375,0
59,-481.6,101.39,-280.9,10058,1.225000023841858,0
60,-481.6,101.39,-331.96,10060,0.625,0
61,-481.6,101.39,-297.92,10078,1.225000023841858,0
62,-481.6,101.39,-280.9,10093,0.875,0
63,-437.04,217.8,-315.53,10095,1.125,0
64,-481.6,101.39,-297.92,10109,1.125,0
65,-481.6,101.39,-280.9,10113,0.675000011920929,0
66,-481.6,101.39,-331.96,10115,0.17499999701976776,0
67,-481.6,101.39,-246.86,10139,0.925000011920929,0
68,-481.6,101.39,-331.96,10150,1.4249999523162842,0
69,-245.65,-190.49,501.48,10156,1.524999976158142,1
70,-437.04,217.8,-366.59,10157,0.875,0
71,-437.04,217.8,-366.59,10222,0.4749999940395355,0
72,-481.6,101.39,-348.98,10234,0.824999988079071,0
73,-481.6,101.39,-297.92,10264,0.7250000238418579,0
74,-481.6,101.39,-161.76,10266,0.925000011920929,0
75,-437.04,217.8,-332.55,10287,1.625,0
76,-481.6,101.39,-417.07,10321,0.875,0
77,-481.6,101.39,-195.8,10325,0.925000011920929,0
78,-481.6,101.39,-400.05,10343,1.125,0
79,-481.6,101.39,-263.88,10424,1.125,0
80,-403.14,3.49,-383.27,10426,0.875,0
81,-403.14,3.49,-400.3,10432,1.0750000476837158,0
82,-403.14,3.49,-383.27,10438,1.4249999523162842,0
83,-403.14,3.49,-400.3,10440,0.9750000238418579,0
84,-403.14,3.49,-383.27,10448,1.0750000476837158,0
85,-403.14,3.49,-366.25,10455,0.7250000238418579,0
86,-403.14,3.49,-383.27,10462,1.375,0
87,-403.14,3.49,-366.25,10470,0.22499999403953552,0
88,-437.04,217.8,-349.57,10471,1.1749999523162842,0
89,-526.63,-15.6,-348.37,10476,1.1749999523162842,0
90,-403.14,3.49,-400.3,10482,0.625,0
91,-526.63,-15.6,-348.37,10488,0.925000011920929,0
92,-403.14,3.49,-400.3,10494,1.125,0
93,-403.14,3.49,-417.32,10494,2.174999952316284,0
94,-481.6,101.39,-383.02,10497,0.7749999761581421,0
95,-526.63,-15.6,-297.31,10512,0.7250000238418579,0
96,-403.14,3.49,-332.21,10520,0.9750000238418579,0
97,-526.63,-15.6,-365.39,10524,1.024999976158142,0
98,-403.14,3.49,-400.3,10538,1.1749999523162842,0
99,-403.14,3.49,-417.32,10539,1.274999976158142,0
100,-403.14,3.49,-366.25,10543,1.1749999523162842,0
101,-526.63,-15.6,-365.39,10544,1.024999976158142,0
102,-403.14,3.49,-349.23,10563,1.0750000476837158,0
103,-403.14,3.49,-417.32,10572,0.42500001192092896,0
104,-526.63,-15.6,-348.37,10573,0.125,0
105,-481.6,101.39,-331.96,10576,0.7250000238418579,0
106,-403.14,3.49,-264.13,10578,1.524999976158142,1
107,-403.14,3.49,-383.27,10578,1.375,0
108,-403.14,3.49,-315.19,10586,1.4249999523162842,0
109,-481.6,101.39,-246.86,10590,0.9750000238418579,0
110,-481.6,101.39,-400.05,10605,0.17499999701976776,0
111,-403.14,3.49,-400.3,10614,0.7749999761581421,0
112,-481.6,101.39,-400.05,10618,0.875,0
113,-403.14,3.49,-417.32,10621,0.375,0
114,-403.14,3.49,-383.27,10624,0.675000011920929,0
115,-437.04,217.8,-230.43,10627,0.7749999761581421,0
116,-526.63,-15.6,-331.35,10637,0.925000011920929,0
117,-403.14,3.49,-417.32,10638,1.225000023841858,0
118,-403.14,3.49,-434.34,10640,0.824999988079071,0
119,-403.14,3.49,-315.19,10646,0.7749999761581421,0
120,-403.14,3.49,-315.19,10662,1.125,0
121,-481.6,101.39,-348.98,10664,0.875,0
122,-403.14,3.49,-417.32,10677,1.125,0
123,-403.14,3.49,-400.3,10678,0.574999988079071,0
124,-437.04,217.8,-298.51,10691,0.875,0
125,-403.14,3.49,-468.38,10713,1.225000023841858,0
126,-437.04,217.8,-179.36,10723,0.925000011920929,1
127,-403.14,3.49,-434.34,10727,0.7749999761581421,0
128,-313.6,237.44,-196.66,10727,1.1749999523162842,1
129,-403.14,3.49,-383.27,10741,0.925000011920929,0
130,-403.14,3.49,-434.34,10747,0.125,0
131,-403.14,3.49,-383.27,10755,1.0750000476837158,0
132,-481.6,101.39,-417.07,10757,1.125,0
133,-481.6,101.39,-348.98,10776,0.5249999761581421,0
134,-403.14,3.49,-383.27,10779,0.22499999403953552,0
135,-403.14,3.49,-468.38,10780,0.875,0
136,-403.14,3.49,-366.25,10787,1.1749999523162842,0
137,-526.63,-15.6,-450.5,10800,1.1749999523162842,1
138,-403.14,3.49,-417.32,10800,1.024999976158142,0
139,-403.14,3.49,-434.34,10806,0.925000011920929,0
140,-481.6,101.39,-417.07,10807,1.024999976158142,0
141,-403.14,3.49,-434.34,10808,0.7250000238418579,0
142,-403.14,3.49,-383.27,10827,1.9249999523162842,0
143,-403.14,3.49,-468.38,10845,1.0750000476837158,0
144,-481.6,101.39,-314.94,10859,1.274999976158142,0
145,-447.74,-113.13,-367.38,10885,0.875,0
146,-437.04,217.8,-247.45,10893,0.375,0
147,-526.63,-15.6,-382.41,10906,1.274999976158142,0
148,-481.6,101.39,-434.09,10916,1.0750000476837158,0
149,-447.74,-113.13,-367.38,10922,0.7749999761581421,0
150,-481.6,101.39,-383.02,10927,0.9750000238418579,0
151,132.03,202.98,-229.16,10927,0.824999988079071,1
152,-403.14,3.49,-349.23,10941,1.5750000476837158,0
153,-447.74,-113.13,-418.45,10943,0.875,0
154,-447.74,-113.13,-401.43,10956,0.32499998807907104,0
155,-481.6,101.39,-417.07,10957,0.675000011920929,0
156,-447.74,-113.13,-350.36,10978,0.22499999403953552,0
157,-403.14,3.49,-434.34,10979,1.4249999523162842,0
158,-481.6,101.39,-366.0,10987,0.4749999940395355,0
159,-481.6,101.39,-314.94,11015,1.1749999523162842,0
160,-403.14,3.49,-468.38,11019,1.0750000476837158,0
161,-324.39,-93.43,-487.07,11021,1.274999976158142,0
162,-324.39,-93.43,-436.01,11028,1.3250000476837158,0
163,-324.39,-93.43,-487.07,11031,1.274999976158142,0
164,-324.39,-93.43,-453.03,11034,0.625,0
165,-324.39,-93.43,-487.07,11048,0.925000011920929,0
166,-324.39,-93.43,-470.05,11050,0.7250000238418579,0
167,-447.74,-113.13,-486.53,11060,0.675000011920929,0
168,-324.39,-93.43,-504.09,11066,0.875,0
169,-447.74,-113.13,-384.4,11082,0.675000011920929,0
170,-324.39,-93.43,-470.05,11090,1.0750000476837158,0
171,-570.9,-125.14,-368.45,11094,0.9750000238418579,1
172,-324.39,-93.43,-453.03,11096,0.7749999761581421,0
173,-324.39,-93.43,-504.09,11107,0.824999988079071,0
174,-324.39,-93.43,-470.05,11114,1.6749999523162842,0
175,-403.14,3.49,-502.42,11117,1.125,0
176,-324.39,-93.43,-470.05,11119,0.7749999761581421,0
177,-403.14,3.49,-434.34,11128,0.5249999761581421,0
178,-324.39,-93.43,-487.07,11129,0.375,0
179,-324.39,-93.43,-470.05,11174,0.875,0
180,-324.39,-93.43,-367.92,11175,1.1749999523162842,0
181,-324.39,-93.43,-384.94,11178,0.2750000059604645,0
182,-481.6,101.39,-280.9,11181,1.274999976158142,0
183,-279.53,23.17,-297.37,11214,0.824999988079071,1
184,-403.14,3.49,-502.42,11224,0.675000011920929,0
185,-526.63,-15.6,-331.35,11229,1.5750000476837158,0
186,-447.74,-113.13,-401.43,11244,1.4249999523162842,0
187,-368.93,-210.23,-469.65,11273,1.0750000476837158,0
188,-437.04,217.8,-366.59,11286,1.024999976158142,0
189,-368.93,-210.23,-469.65,11319,0.2750000059604645,0
190,-368.93,-210.23,-486.67,11341,0.7749999761581421,0
191,-358.44,120.56,-352.97,11345,0.22499999403953552,0
192,-403.14,3.49,-366.25,11355,1.4249999523162842,0
193,-324.39,-93.43,-504.09,11381,0.17499999701976776,0
194,-368.93,-210.23,-503.69,11388,0.2750000059604645,0
195,-324.39,-93.43,-299.84,11394,1.3250000476837158,1
196,-324.39,-93.43,-350.9,11401,1.024999976158142,0
197,-324.39,-93.43,-384.94,11433,0.925000011920929,0
198,-447.74,-113.13,-418.45,11448,0.625,0
199,-324.39,-93.43,-367.92,11452,2.4749999046325684,0
200,-324.39,-93.43,-384.94,11469,1.1749999523162842,0
201,-368.93,-210.23,-469.65,11471,0.2750000059604645,0
202,-368.93,-210.23,-486.67,11492,0.625,0
203,-403.14,3.49,-451.36,11498,1.125,0
204,-447.74,-113.13,-299.3,11509,0.22499999403953552,1
205,-358.44,120.56,-387.01,11511,1.225000023841858,0
206,-368.93,-210.23,-469.65,11513,1.024999976158142,0
207,-245.65,-190.49,-502.01,11521,0.32499998807907104,0
208,-368.93,-210.23,-452.63,11524,0.675000011920929,0
209,-481.6,101.39,-331.96,11526,0.9750000238418579,0
210,-245.65,-190.49,-502.01,11536,1.0750000476837158,0
211,-245.65,-190.49,-502.01,11547,1.524999976158142,0
212,57.2,-105.52,-217.47,11550,0.875,1
213,-368.93,-210.23,-350.5,11566,0.675000011920929,0
214,-245.65,-190.49,-467.97,11573,1.125,0
215,-447.74,-113.13,-503.55,11606,0.925000011920929,0
216,-324.39,-93.43,-453.03,11609,1.0750000476837158,0
217,-245.65,-190.49,-502.01,11611,0.375,0
218,-368.93,-210.23,-418.59,11615,1.024999976158142,0
219,-368.93,-210.23,-503.69,11619,2.2750000953674316,0
220,-245.65,-190.49,-467.97,11623,0.625,0
221,-324.39,-93.43,-350.9,11644,1.375,0
222,-324.39,-93.43,-487.07,11683,1.1749999523162842,0
223,-245.65,-190.49,-451.07,11730,0.9750000238418579,0
224,-324.39,-93.43,-418.99,11751,0.5249999761581421,0
225,-324.39,-93.43,-487.07,11752,0.675000011920929,0
226,-245.65,-190.49,-484.99,11754,0.9750000238418579,0
227,101.04,412.79,317.19,11788,0.7749999761581421,1
228,-290.66,-307.38,-500.08,11797,0.7749999761581421,0
229,-290.66,-307.38,-449.02,11816,0.925000011920929,0
230,-526.63,-15.6,-263.27,11833,0.4749999940395355,1
231,195.03,125.59,297.59,11835,3.0250000953674316,1
232,-279.53,23.17,-399.49,11842,0.925000011920929,1
233,-437.04,217.8,-315.53,11847,1.3250000476837158,0
234,-368.93,-210.23,-452.63,11848,1.0750000476837158,0
235,-481.6,101.39,-297.92,11848,1.0750000476837158,0
236,-403.14,3.49,-315.19,11868,0.625,0
237,-324.39,-93.43,-401.97,11901,1.125,0
238,-368.93,-210.23,-384.54,11914,0.9750000238418579,0
239,-368.93,-210.23,-452.63,11967,1.274999976158142,0
240,-324.39,-93.43,-401.97,12007,0.7749999761581421,0
241,-481.6,101.39,-297.92,12061,1.3250000476837158,0
242,-570.9,-125.14,-487.6,12082,1.0750000476837158,1
243,-403.14,3.49,-417.32,12087,1.0750000476837158,0
244,-313.6,237.44,-332.82,12093,0.2750000059604645,1
245,-290.66,-307.38,-483.06,12096,1.225000023841858,0
246,-368.93,-210.23,-503.69,12151,1.5750000476837158,0
247,-447.74,-113.13,-486.53,12208,1.274999976158142,0
248,-358.44,120.56,-284.89,12215,1.3250000476837158,1
249,-324.39,-93.43,-504.09,12304,1.1749999523162842,0
250,-570.9,-125.14,-249.31,12308,0.42500001192092896,1
251,-492.43,-230.16,-302.37,12317,1.0750000476837158,1
252,-324.39,-93.43,-384.94,12355,0.4749999940395355,0
253,-492.43,-230.16,-387.47,12488,1.1749999523162842,1
254,-121.77,-171.03,-467.52,12537,0.5249999761581421,0
255,-413.46,-327.27,-504.63,12567,1.0750000476837158,1
256,-324.39,-93.43,-470.05,12710,1.475000023841858,0
257,-245.65,-190.49,-467.97,12729,0.42500001192092896,0
258,-224.09,470.86,502.42,12880,0.824999988079071,1
259,-224.09,470.86,502.42,12893,0.675000011920929,1
260,-413.46,-327.27,-453.57,12945,0.824999988079071,1
261,-368.93,-210.23,-503.69,12957,0.42500001192092896,0
262,-121.77,-171.03,-450.5,12972,0.824999988079071,0
263,-200.55,-74.03,-378.68,13021,0.42500001192092896,1
264,114.39,-461.99,-318.33,13081,0.22499999403953552,1
265,-9.13,-481.74,-351.8,13206,1.1749999523162842,1
266,-481.6,101.39,-314.94,13228,0.625,0
267,361.0,-422.83,-62.17,13261,0.7250000238418579,1
268,-88.05,-384.3,-436.13,13412,1.225000023841858,0
269,-88.05,-384.3,-299.96,13429,1.475000023841858,1
270,-88.05,-384.3,-487.19,13451,0.2750000059604645,0
271,-290.66,-307.38,-500.08,13510,0.7749999761581421,0
272,-200.55,-74.03,-446.76,13538,1.3250000476837158,0
273,-403.14,3.49,-315.19,13655,1.0750000476837158,0
274,-211.35,-404.48,-471.56,13794,1.524999976158142,1
275,-368.93,-210.23,-452.63,13848,0.675000011920929,0
276,-245.65,-190.49,-332.15,14076,0.875,1
277,-88.05,-384.3,-470.17,14164,1.1749999523162842,0
278,-268.9,354.24,-502.89,14181,1.524999976158142,1
279,-200.55,-74.03,-480.8,14387,0.22499999403953552,0
280,544.07,55.89,-416.34,14450,0.925000011920929,1
281,-447.74,-113.13,-299.3,14778,0.375,1
282,-166.4,-287.79,-336.36,14975,0.574999988079071,1
283,195.03,125.59,297.59,15242,0.2750000059604645,1
284,174.47,315.54,427.64,15775,1.3250000476837158,1
285,194.34,-30.92,95.6,16063,1.024999976158142,1
286,-481.6,101.39,-314.94,16686,0.875,1
287,114.39,-461.99,-318.33,17251,0.875,1
288,-413.46,-327.27,227.26,18029,0.7749999761581421,1
289,46.29,-34.88,-196.88,18196,1.774999976158142,1
290,-279.53,23.17,-399.49,18417,0.875,1
291,-492.43,-230.16,106.13,18495,0.875,1
292,303.41,335.64,325.73,18559,2.424999952316284,1
293,132.03,202.98,-58.95,18743,1.0750000476837158,1
294,-324.39,-93.43,-470.05,18755,0.7749999761581421,1
295,-481.6,101.39,-331.96,18850,0.625,0
296,-403.14,3.49,-383.27,19109,1.024999976158142,1
297,257.31,211.66,95.93,19120,1.024999976158142,1
298,195.03,125.59,297.59,19229,0.9750000238418579,1
299,500.43,-58.45,399.73,19250,1.4249999523162842,1
300,-10.97,6.72,-311.19,19305,3.125,1
301,-481.6,101.39,-383.02,19922,0.625,1
302,-368.93,-210.23,-503.69,20014,1.725000023841858,1
303,-403.14,3.49,-434.34,20291,0.4749999940395355,1
304,-358.44,120.56,-29.58,20647,0.925000011920929,1
305,282.18,-325.74,498.44,20708,0.4749999940395355,1
306,-77.8,-54.33,230.37,21105,1.6749999523162842,1
307,-211.35,-404.48,-148.16,21453,0.824999988079071,1
308,303.41,335.64,325.73,21685,0.675000011920929,1
309,-481.6,101.39,-212.82,21705,1.524999976158142,1
310,-10.97,6.72,-311.19,21749,0.7250000238418579,1
311,500.43,-58.45,399.73,22075,0.875,1
312,113.19,-60.47,-343.32,22374,0.22499999403953552,1
313,371.56,-92.18,-451.58,22711,1.375,1
314,-111.51,159.98,364.37,22751,0.5249999761581421,1
315,-256.14,-521.08,-337.99,23048,0.375,1
316,-279.53,23.17,281.34,23193,0.875,1
317,-313.6,237.44,467.15,24335,0.7749999761581421,1
318,106.94,27.09,-371.02,24367,1.125,1
